,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,200,dummy stance,en.noclean.c4-train.02347-of-07168.56429,0,1,24.772600173950195,0.26387662,0.7361234,https://www.healthtap.com/user_questions/1136478-could-a-coldsore-herpes-simplex-virus-lead-to-genital-warts
1,200,dummy stance,en.noclean.c4-train.00359-of-07168.111506,0,1,24.70840072631836,0.44998488,0.5500151,https://www.healthtap.com/topics/is-herpes-and-cold-sores-the-same-thing
2,200,dummy stance,en.noclean.c4-train.05821-of-07168.32072,0,1,24.684799194335938,0.15330297,0.8466971,https://index.healthboards.com/herpes/index/C/
3,200,dummy stance,en.noclean.c4-train.04959-of-07168.5024,0,1,24.648099899291992,0.40289053,0.59710944,https://www.healthtap.com/topics/canker-sores-and-herpes-the-same
4,200,dummy stance,en.noclean.c4-train.01050-of-07168.115607,0,0,24.644100189208984,0.8353434,0.16465656,https://www.healthtap.com/topics/Can-genital-herpes-hurt-without-any-sores
5,200,dummy stance,en.noclean.c4-train.04393-of-07168.30673,0,1,24.58489990234375,0.25511315,0.7448868,https://www.skincareguide.com/articles/skin-conditions/herpes/
6,200,dummy stance,en.noclean.c4-train.02559-of-07168.53083,0,1,24.54450035095215,0.131516,0.868484,http://www.genitalherpesclinic.com/can-a-cold-sore-develop-into-genital-herpes/
7,200,dummy stance,en.noclean.c4-train.00535-of-07168.97415,0,0,24.5403995513916,0.92048174,0.07951824,https://gulon799.typepad.com/blog/
8,200,dummy stance,en.noclean.c4-train.06783-of-07168.91739,0,0,24.53969955444336,0.9936144,0.0063856584,https://www.healthtap.com/topics/genital-herpes-no-sores-yet
9,200,dummy stance,en.noclean.c4-train.00976-of-07168.140905,0,1,24.535600662231445,0.4247602,0.5752398,https://herpescure32.wordpress.com/tag/effective-natural-herpes-cure/
10,200,dummy stance,en.noclean.c4-train.03497-of-07168.2953,0,1,24.53559875488281,0.4247602,0.5752398,https://herpescure32.wordpress.com/tag/natural-effective-herpes-cure/
11,200,dummy stance,en.noclean.c4-train.03776-of-07168.146453,0,1,24.53059959411621,0.48064473,0.5193553,https://www.healthtap.com/topics/herpes-simplex-sores
12,200,dummy stance,en.noclean.c4-train.00672-of-07168.113037,0,0,24.51740074157715,0.53732896,0.46267098,https://www.womenshealth.gov/a-z-topics/genital-herpes
13,200,dummy stance,en.noclean.c4-train.06986-of-07168.51417,0,0,24.496000289916992,0.55306375,0.44693628,http://kytehotel.gradycares.com/ycapecl/hsv-1.php
14,200,dummy stance,en.noclean.c4-train.03780-of-07168.4336,0,1,24.43680000305176,0.11478874,0.8852112,https://www.healthtap.com/topics/herpes-sore
15,200,dummy stance,en.noclean.c4-train.07098-of-07168.131496,0,1,24.433900833129883,0.0403926,0.9596074,https://www.homeremediespro.com/health/can-cold-sores-cause-genital-herpes
16,200,dummy stance,en.noclean.c4-train.02930-of-07168.117933,0,0,24.43090057373047,0.64699954,0.3530005,https://www.everydayhealth.com/sexual-health-pictures/is-it-herpes-or-something-else.aspx
17,200,dummy stance,en.noclean.c4-train.04150-of-07168.118707,0,0,24.42849922180176,0.519297,0.480703,http://www.redrood.nl/quip1uo/r2ynvan.php?sxbtxgnhq=herpes-treatment-forum
18,200,dummy stance,en.noclean.c4-train.04044-of-07168.88301,0,0,24.420000076293945,0.9277047,0.07229534,https://www.healthtap.com/topics/canker-sores-herpes-simplex-1
19,200,dummy stance,en.noclean.c4-train.02185-of-07168.46506,0,0,24.40049934387207,0.72941107,0.27058896,https://www.healthtap.com/user_questions/104850-are-genital-herpes-sores-like-canker-sores-on-the-genital-area
20,200,dummy stance,en.noclean.c4-train.03538-of-07168.59903,0,1,24.390499114990234,0.38942572,0.6105743,https://www.happy-with-herpes.com/what-causes-herpes.html
21,200,dummy stance,en.noclean.c4-train.03626-of-07168.25271,0,1,24.35890007019043,0.31327003,0.68672997,https://www.medicinenet.com/herpes_simplex_infections_non-genital/article.htm
22,200,dummy stance,en.noclean.c4-train.02912-of-07168.143092,0,0,24.35429954528809,0.83074427,0.1692557,http://443277080573891549.weebly.com/blog/category/all/2
23,200,dummy stance,en.noclean.c4-train.02294-of-07168.122171,0,0,24.35120010375977,0.73290366,0.2670963,http://www.differencebetween.net/science/health/disease-health/difference-between-herpes-and-cold-sores/
24,200,dummy stance,en.noclean.c4-train.06540-of-07168.143298,0,1,24.351198196411133,0.4369877,0.56301236,https://skinanswer.com/category/skin-infections-and-viruses/herpes/
25,200,dummy stance,en.noclean.c4-train.00414-of-07168.49338,0,1,24.35029983520508,0.32517308,0.674827,https://www.healthtap.com/user_questions/134608-do-genital-sores-mean-that-you-have-herpes
26,200,dummy stance,en.noclean.c4-train.05239-of-07168.857,0,1,24.34119987487793,0.4247602,0.5752398,https://herpescure32.wordpress.com/2016/10/
27,200,dummy stance,en.noclean.c4-train.03147-of-07168.106273,0,0,24.340900421142575,0.7855936,0.21440636,https://www.healthtap.com/topics/can-you-give-yourself-herpes-from-a-cold-sore
28,200,dummy stance,en.noclean.c4-train.04470-of-07168.52839,0,1,24.339500427246094,0.2169138,0.7830862,http://www.genitalherpesclinic.com/can-you-contract-genital-herpes-by-contact-with-a-cold-sore/
29,200,dummy stance,en.noclean.c4-train.06215-of-07168.33510,0,1,24.339000701904297,0.21738534,0.78261465,https://www.simplyessential.com/information-about-cold-sores/
30,200,dummy stance,en.noclean.c4-train.05499-of-07168.91418,0,0,24.337499618530277,0.53146785,0.46853212,https://www.coldsorescured.com/sexually-transmitted-disease/
31,200,dummy stance,en.noclean.c4-train.03039-of-07168.83914,0,1,24.3356990814209,0.41286844,0.58713156,http://advocatesaz.org/tag/cold-sores/
32,200,dummy stance,en.noclean.c4-train.06176-of-07168.111309,0,0,24.32550048828125,0.9262597,0.073740326,https://howtotreatherpes.info/tag/cold-sores/
33,200,dummy stance,en.noclean.c4-train.05162-of-07168.102882,0,0,24.32099914550781,0.58188826,0.41811177,https://areopenop908.typepad.com/blog/
34,200,dummy stance,en.noclean.c4-train.04693-of-07168.30773,0,1,24.318300247192383,0.43581563,0.56418437,https://howtotreatherpes.info/tag/herpes-simplex-virus/
35,200,dummy stance,en.noclean.c4-train.02525-of-07168.22012,0,0,24.31629943847656,0.7486581,0.25134188,http://s3.amazonaws.com/lamphealth4u/home-cure-for-cold-sores.html
36,200,dummy stance,en.noclean.c4-train.03684-of-07168.29356,0,0,24.305500030517575,0.9117848,0.08821519,http://maisqueclientes.com.br/qkwntut/vv2rij6.php?sxbtxgnhq=hsv1-cure-2019
37,200,dummy stance,en.noclean.c4-train.06372-of-07168.32153,0,1,24.29669952392578,0.35237837,0.64762163,http://443277080573891549.weebly.com/blog/archives/10-2016
38,200,dummy stance,en.noclean.c4-train.05896-of-07168.46371,0,1,24.295299530029297,0.24136743,0.75863254,https://onlinedoctor.lloydspharmacy.com/blog/causes-cold-sores/
39,200,dummy stance,en.noclean.c4-train.00244-of-07168.84901,0,0,24.277000427246094,0.82566196,0.17433806,https://howtotreatherpes.info/tag/hsv1/
40,200,dummy stance,en.noclean.c4-train.03057-of-07168.95798,0,1,24.249500274658203,0.453117,0.5468829,http://www.genitalherpesclinic.com/treatment-options-for-genital-herpes/
