,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,199,dummy stance,en.noclean.c4-train.00587-of-07168.115507,0,1,13.40820026397705,0.020640796,0.97935915,https://hanatonic.com/blogs/nausea-relief/ginger-for-nausea-a-complete-overview
1,199,dummy stance,en.noclean.c4-train.00238-of-07168.111557,0,1,13.344300270080566,0.037114233,0.9628858,https://livewell.jillianmichaels.com/herbal-tea-nausea-5554.html
2,199,dummy stance,en.noclean.c4-train.02043-of-07168.134926,0,1,13.317999839782717,0.059337523,0.9406625,https://nativeartscircle.org/what-will-stop-heartburn/does-ginger-ale-help-stomach-acid/
3,199,dummy stance,en.noclean.c4-train.03858-of-07168.15295,0,1,13.271499633789062,0.022659922,0.9773401,https://www.honeylab.co.nz/shop/complete-nausea-treatment/
4,199,dummy stance,en.noclean.c4-train.03335-of-07168.15751,0,1,13.220800399780272,0.06232357,0.9376764,https://patcue.com/does-ginger-ale-help-acid-reflux/
5,199,dummy stance,en.noclean.c4-train.00090-of-07168.65262,0,1,13.216899871826172,0.026849562,0.9731504,https://aginginplacenorwich.org/acid-reflux-ulcer/does-ginger-chews-get-rid-of-stomach-indigestion/
6,199,dummy stance,en.noclean.c4-train.00869-of-07168.99258,0,1,13.213800430297852,0.016993625,0.9830064,https://gundrymd.com/feeling-nauseous/
7,199,dummy stance,en.noclean.c4-train.04294-of-07168.44403,0,1,13.164899826049805,0.040708035,0.95929193,https://healthfully.com/109639-ginger-treatment-vomiting.html
8,199,dummy stance,en.noclean.c4-train.04237-of-07168.96533,0,1,13.152299880981444,0.04174291,0.958257,https://www.themommyscoach.com/what-does-morning-sickness-feel-like/
9,199,dummy stance,en.noclean.c4-train.03400-of-07168.14952,0,1,13.151900291442873,0.012383697,0.98761624,https://nutritionyoucanuse.com/an-updated-look-at-the-health-benefits-of-ginger
10,199,dummy stance,en.noclean.c4-train.06635-of-07168.102419,0,1,13.142999649047852,0.010192665,0.9898073,http://www.mommytearoom.com/category/morning-sickness-relief/
11,199,dummy stance,en.noclean.c4-train.00281-of-07168.121710,0,1,13.138799667358398,0.034379277,0.96562076,http://www.medicalneeds.tk/2017/12/how-to-get-rid-of-nausea-naturally.html
12,199,dummy stance,en.noclean.c4-train.06379-of-07168.105124,0,0,13.119600296020508,0.8529629,0.14703706,https://www.webmd.com/vitamins/ai/ingredientmono-961/ginger
13,199,dummy stance,en.noclean.c4-train.04339-of-07168.123014,0,1,13.106800079345703,0.016892854,0.9831072,https://www.epainassist.com/articles/tips-and-remedies-to-treat-nausea
14,199,dummy stance,en.noclean.c4-train.02439-of-07168.21715,0,0,13.083600044250488,0.68540806,0.31459194,https://www.thehealthyapron.com/can-ginger-help-prevent-cancer/
15,199,dummy stance,en.noclean.c4-train.03673-of-07168.63328,0,1,13.07919979095459,0.032978863,0.96702117,http://benefitsofginger.in/category/uncategorized/
16,199,dummy stance,en.noclean.c4-train.01290-of-07168.142180,0,1,13.077199935913086,0.09470462,0.9052954,https://www.home-remedies-haven.com/nausea-home-remedies.html
17,199,dummy stance,en.noclean.c4-train.00253-of-07168.32330,0,1,13.063400268554688,0.020445615,0.9795544,https://mavcure.com/does-ginger-help-with-nausea-and-vomiting/
18,199,dummy stance,en.noclean.c4-train.04477-of-07168.3524,0,0,13.055899620056152,0.99177086,0.0082291365,http://loyolamedicine.adam.com/content.aspx?productId=107&isArticleLink=false&pid=33&gid=000246
19,199,dummy stance,en.noclean.c4-train.00485-of-07168.121130,0,1,13.049500465393066,0.06028997,0.93971,https://www.nutritionaction.com/daily/dietary-supplements/does-ginger-help-nausea/
20,199,dummy stance,en.noclean.c4-train.00822-of-07168.126811,0,1,13.025099754333496,0.07694179,0.9230582,https://www.benefitsuses.com/spices/ginger-upset-stomach-gas.html
21,199,dummy stance,en.noclean.c4-train.03968-of-07168.48884,0,1,13.011699676513672,0.0248002,0.97519976,https://obamacto.org/when-does-morning-sickness-start/
22,199,dummy stance,en.noclean.c4-train.06825-of-07168.86215,0,1,12.98330020904541,0.016977794,0.98302215,https://homeremediesforlife.com/ginger-nausea/
23,199,dummy stance,en.noclean.c4-train.06292-of-07168.29841,0,1,12.983299255371094,0.019224107,0.98077595,https://www.adventisthealthcare.com/health/library/topic/?id=hn-2095001
24,199,dummy stance,en.noclean.c4-train.01426-of-07168.47618,0,1,12.979000091552734,0.048621137,0.9513789,https://www.authorityhealthmag.com/essential-oils-for-nausea/
25,199,dummy stance,en.noclean.c4-train.03916-of-07168.80068,0,1,12.978500366210938,0.044730827,0.95526916,http://kratomninja.com/side-effects/nausea/
26,199,dummy stance,en.noclean.c4-train.06431-of-07168.78866,0,1,12.975600242614746,0.017540477,0.98245955,https://7heavens.info/viewtopic.php?t=29917
27,199,dummy stance,en.noclean.c4-train.05730-of-07168.116497,0,1,12.967399597167969,0.03420206,0.96579796,https://www.thephysicianspalette.com/will-ginger-ale-help-acid-reflux/
28,199,dummy stance,en.noclean.c4-train.07149-of-07168.8004,0,1,12.952300071716309,0.017278714,0.98272127,https://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/what-is-ginger/art-20267062
29,199,dummy stance,en.noclean.c4-train.02243-of-07168.23103,0,1,12.951299667358398,0.008711618,0.9912883,https://www.pickaremedy.com/nausea/
30,199,dummy stance,en.noclean.c4-train.01058-of-07168.61290,0,1,12.946900367736816,0.012752378,0.9872477,https://www.rockthebabybump.com/home-remedies-nausea-during-pregnancy/
31,199,dummy stance,en.noclean.c4-train.06814-of-07168.69496,0,1,12.943499565124512,0.03952225,0.96047777,https://www.webmd.com/cancer/news/20090514/ginger-may-root-out-nausea
32,199,dummy stance,en.noclean.c4-train.04499-of-07168.114513,0,1,12.924099922180176,0.016986018,0.983014,https://www.topstretch.com/ginger-ale-good-bad/
33,199,dummy stance,en.noclean.c4-train.06297-of-07168.73283,0,1,12.921500205993652,0.017709179,0.98229074,https://livewell.jillianmichaels.com/ginger-body-5189.html
34,199,dummy stance,en.noclean.c4-train.00977-of-07168.19242,0,1,12.912699699401855,0.043786913,0.9562131,https://fyiliving.com/diet/vitamins-supplements/herbs/ginger-a-natural-remedy-for-nausea
35,199,dummy stance,en.noclean.c4-train.00340-of-07168.16516,0,1,12.90530014038086,0.009976353,0.9900237,https://www.lifeaidbevco.com/blog/2019/03/15/8-incredible-health-benefits-of-ginger/
36,199,dummy stance,en.noclean.c4-train.01386-of-07168.90880,0,1,12.899900436401367,0.11131312,0.8886869,https://connieselleccablog.com/tag/motion-sickness/
37,199,dummy stance,en.noclean.c4-train.04023-of-07168.147432,0,0,12.899800300598145,0.699817,0.30018297,https://connieselleccablog.com/tag/nausea/
38,199,dummy stance,en.noclean.c4-train.02376-of-07168.29866,0,1,12.897700309753418,0.013173692,0.9868263,https://gravol.ca/en/tips/getting-to-know-ginger/
39,199,dummy stance,en.noclean.c4-train.01107-of-07168.89588,0,1,12.897000312805176,0.017871832,0.98212814,https://recipes.howstuffworks.com/food-facts/ginger-settle-upset-stomach.htm
40,199,dummy stance,en.noclean.c4-train.03639-of-07168.43527,0,1,12.888799667358398,0.053472392,0.94652754,http://thepeanutmill.com/tag/ginger/
41,199,dummy stance,en.noclean.c4-train.05426-of-07168.109144,0,0,12.883000373840332,0.9968022,0.003197762,https://www.cancertherapyadvisor.com/home/cancer-topics/supportive-care/side-effect-management/ginger-does-not-improve-chemotherapy-associated-nausea/
42,199,dummy stance,en.noclean.c4-train.01873-of-07168.97809,0,1,12.880599975585938,0.016600711,0.9833993,https://www.bodyandbeans.com/benefits-of-eating-ginger-good-for-stomach-digestion/
43,199,dummy stance,en.noclean.c4-train.06688-of-07168.29401,0,1,12.876700401306152,0.12901811,0.87098193,https://www.sheknows.com/health-and-wellness/articles/2016522/ginger-ale-doesnt-help-cure-a-stomach-ache/
44,199,dummy stance,en.noclean.c4-train.06257-of-07168.91776,0,1,12.864500045776367,0.0054853945,0.9945146,https://www.top10homeremedies.com/home-remedies/home-remedies-nausea.html
45,199,dummy stance,en.noclean.c4-train.02076-of-07168.64511,0,1,12.862799644470217,0.010054993,0.989945,http://www.nauseahelp.com/herbal-tea-for-your-nausea.html
46,199,dummy stance,en.noclean.c4-train.00276-of-07168.56542,0,1,12.860699653625488,0.02779492,0.97220504,http://badladies.blogspot.com/2007/10/knocked-up-and-knocked-down.html
47,199,dummy stance,en.noclean.c4-train.05471-of-07168.896,0,0,12.85890007019043,0.6568036,0.3431964,https://kendallprimarycare.com/hl/?/21738/Ginger
48,199,dummy stance,en.noclean.c4-train.02101-of-07168.82817,0,1,12.846699714660645,0.07057686,0.92942315,https://www.drgourmet.com/pregnancy/nausea.shtml
49,199,dummy stance,en.noclean.c4-train.02943-of-07168.118621,0,1,12.845499992370604,0.05157233,0.9484276,https://www.beyonddisease.com/home-remedies-to-get-rid-of-nausea
50,199,dummy stance,en.noclean.c4-train.02915-of-07168.118833,0,1,12.839200019836426,0.07673551,0.92326456,https://www.thefitglobal.com/best-home-remedies-for-nausea/
51,199,dummy stance,en.noclean.c4-train.03771-of-07168.30371,0,1,12.83180046081543,0.060594857,0.93940514,https://www.clinicalcorrelations.org/2009/09/03/myths-and-realities-ginger-ale-in-treating-nausea-and-vomiting/
52,199,dummy stance,en.noclean.c4-train.04321-of-07168.13656,0,1,12.8233003616333,0.11077041,0.8892296,http://www.kokoestudio.com/vi2t7tk/25le8bl.php?gjrupkhvj=motion-sickness-pills-non-drowsy
53,199,dummy stance,en.noclean.c4-train.03614-of-07168.122801,0,1,12.821700096130373,0.14059524,0.8594047,https://www.livealittlelonger.com/home-remedies-for-nausea-and-vomiting/
54,199,dummy stance,en.noclean.c4-train.05450-of-07168.50303,0,1,12.817299842834473,0.17430958,0.8256904,https://www.beautyepic.com/home-remedies-for-nausea-during-pregnancy/
55,199,dummy stance,en.noclean.c4-train.00035-of-07168.95970,0,1,12.814900398254396,0.004210477,0.9957896,https://healthfully.com/317525-vitamins-and-ginger-pills-to-help-nausea-when-you-are-pregnant.html
56,199,dummy stance,en.noclean.c4-train.01677-of-07168.53826,0,1,12.811800003051758,0.03206681,0.9679331,http://dmatxi.com/tag/motion-sickness
57,199,dummy stance,en.noclean.c4-train.06729-of-07168.30664,0,1,12.809499740600586,0.079566546,0.92043346,http://thepeanutmill.com/tag/vomiting/
58,199,dummy stance,en.noclean.c4-train.01720-of-07168.121512,0,1,12.807499885559082,0.09477387,0.9052261,http://herbalcuresguide.com/natural-remedies-for-nausea/
59,199,dummy stance,en.noclean.c4-train.03430-of-07168.69228,0,1,12.80720043182373,0.2531865,0.7468135,https://migraine.com/video/secret-handle-nausea/
60,199,dummy stance,en.noclean.c4-train.04730-of-07168.40408,0,1,12.807000160217283,0.012844398,0.98715556,https://livewell.jillianmichaels.com/benefits-raw-ginger-juice-5489.html
