,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,170,dummy stance,en.noclean.c4-train.04327-of-07168.86390,0,1,14.448100090026855,0.0071645854,0.99283534,http://pressplaying.com/tag/fish-oil-and-cholesterol/
1,170,dummy stance,en.noclean.c4-train.04510-of-07168.104037,0,1,14.44809913635254,0.0071645854,0.99283534,http://pressplaying.com/tag/fish-oil-to-lower-cholesterol/
2,170,dummy stance,en.noclean.c4-train.02099-of-07168.143612,0,1,14.434000015258787,0.0061064577,0.99389356,http://pressplaying.com/fish-oil-and-heart-health/
3,170,dummy stance,en.noclean.c4-train.00850-of-07168.133691,0,1,14.433500289916992,0.008930432,0.99106956,http://pressplaying.com/tag/aspirin-and-fish-oil/
4,170,dummy stance,en.noclean.c4-train.02417-of-07168.108395,0,1,14.433499336242676,0.008930432,0.99106956,http://pressplaying.com/tag/fish-oil-for-triglyceride-control/
5,170,dummy stance,en.noclean.c4-train.03538-of-07168.69117,0,1,14.43349838256836,0.008930432,0.99106956,http://pressplaying.com/tag/fish-oil-and-heart-health/
6,170,dummy stance,en.noclean.c4-train.05430-of-07168.145326,0,1,14.433497428894045,0.008930432,0.99106956,http://pressplaying.com/tag/fish-oil-for-blood-pressure/
7,170,dummy stance,en.noclean.c4-train.02106-of-07168.88008,0,1,14.358099937438965,0.017014528,0.98298544,https://itrustallah.wordpress.com/category/cholesterol/
8,170,dummy stance,en.noclean.c4-train.00067-of-07168.133997,0,1,14.347800254821776,0.017826041,0.9821739,http://pressplaying.com/category/fish-oil-benefits/
9,170,dummy stance,en.noclean.c4-train.06423-of-07168.70037,0,1,14.322500228881836,0.014011036,0.985989,https://www.rxlist.com/fish_oil/supplements.htm
10,170,dummy stance,en.noclean.c4-train.00118-of-07168.95724,0,1,14.303299903869627,0.0034501345,0.99654984,http://benefited-affluent.ml/tere/cholesterol-and-fish-oil-ce.php
11,170,dummy stance,en.noclean.c4-train.01061-of-07168.115544,0,1,14.277099609375,0.0066955206,0.99330443,http://www.ihealthdirectory.com/fish-oil-cholesterol-reduction/
12,170,dummy stance,en.noclean.c4-train.05229-of-07168.145405,0,1,14.216899871826172,0.014011036,0.985989,https://www.medicinenet.com/fish_oil/supplements-vitamins.htm
13,170,dummy stance,en.noclean.c4-train.06470-of-07168.61166,0,1,14.192500114440918,0.006192007,0.993808,https://www.caltonnutrition.com/theres-nothing-fishy-about-cholesterol/
14,170,dummy stance,en.noclean.c4-train.06192-of-07168.94427,0,1,14.164799690246582,0.00715679,0.9928433,https://lowcholesterol-dietplan.com/category/low-cholesterol-foods/
15,170,dummy stance,en.noclean.c4-train.05492-of-07168.114759,0,1,14.140000343322754,0.00568228,0.9943177,https://www.healthline.com/nutrition/heart-healthy-foods
16,170,dummy stance,en.noclean.c4-train.06389-of-07168.123389,0,1,14.138500213623049,0.48797208,0.5120279,http://realnaturalremedies.com/topic/13-frequently-asked-questions.aspx
17,170,dummy stance,en.noclean.c4-train.01126-of-07168.9756,0,1,14.122900009155272,0.055379428,0.9446205,http://www.cozyacu.com/blog/category/home-therapy
18,170,dummy stance,en.noclean.c4-train.03997-of-07168.91159,0,1,14.108200073242188,0.011820386,0.98817956,https://www.healthline.com/nutrition/how-to-lower-cholesterol
19,170,dummy stance,en.noclean.c4-train.02903-of-07168.130401,0,1,14.1072998046875,0.120216645,0.8797834,https://www.empowher.com/high-cholesterol/content/fish-oil-vs-statins-you-be-judge-editorial
20,170,dummy stance,en.noclean.c4-train.05304-of-07168.26203,0,1,14.10540008544922,0.33900473,0.6609953,https://5minutereviews.com/health/supplements/omega-k-heart-attack-defender/
21,170,dummy stance,en.noclean.c4-train.00471-of-07168.79673,0,1,14.093299865722656,0.002487196,0.9975128,https://www.fishoils.news/2018-10-01-omega-3s-are-one-of-the-easiest-ways-to-improve-your-cholesterol-levels.html
22,170,dummy stance,en.noclean.c4-train.00454-of-07168.121575,0,1,14.083000183105469,0.05620864,0.94379133,http://blogs.natureshappiness.com/category/healthy-fats/
23,170,dummy stance,en.noclean.c4-train.00775-of-07168.68527,0,1,14.074399948120115,0.049166042,0.950834,https://www.healthy-oil-planet.com/neptune-krill-oil-and-cholesterol.html
24,170,dummy stance,en.noclean.c4-train.06584-of-07168.31390,0,1,14.0733003616333,0.0026850954,0.9973149,https://www.omega3.news/2018-10-01-omega-3s-are-one-of-the-easiest-ways-to-improve-your-cholesterol-levels.html
25,170,dummy stance,en.noclean.c4-train.03734-of-07168.23597,0,1,14.066900253295898,0.22571091,0.77428913,http://www.cozyacu.com/blog/category/heart-attack
26,170,dummy stance,en.noclean.c4-train.00729-of-07168.113990,0,1,14.06630039215088,0.00791228,0.9920878,http://angiemedia.com/tag/hdl-cholesterol/
27,170,dummy stance,en.noclean.c4-train.05053-of-07168.14957,0,1,14.063400268554688,0.074177645,0.9258224,https://www.natureknowsproducts.com/ailink/1318/
28,170,dummy stance,en.noclean.c4-train.05211-of-07168.145612,0,1,14.054699897766112,0.020535212,0.9794648,http://lowering-cholesterol-resources.com/fish-and-cholesterol.html
29,170,dummy stance,en.noclean.c4-train.05329-of-07168.137133,0,1,14.041899681091309,0.15429816,0.8457019,https://community.bulksupplements.com/fish-oil/
30,170,dummy stance,en.noclean.c4-train.00687-of-07168.55479,0,1,14.037599563598633,0.03558734,0.9644127,https://www.wikihow.health/Get-Bad-Cholesterol-Down
31,170,dummy stance,en.noclean.c4-train.06781-of-07168.123541,0,1,14.035799980163574,0.03048945,0.9695106,https://cholesterol.tftn.org/how-to-improve-cholesterol-levels-naturally/
32,170,dummy stance,en.noclean.c4-train.02320-of-07168.77135,0,0,14.034700393676758,0.99432194,0.0056780027,http://www.cholesterolcholestrol.com/fish-oil-cholesterol-cholestrol.html
33,170,dummy stance,en.noclean.c4-train.04650-of-07168.88394,0,1,14.02869987487793,0.0033175491,0.99668247,https://eatknowhow.wordpress.com/tag/hdl/
34,170,dummy stance,en.noclean.c4-train.02413-of-07168.8645,0,1,14.02649974822998,0.005617388,0.9943826,https://shop.drchrisbarker.com/collections/supplements/products/omega-fish-oils
35,170,dummy stance,en.noclean.c4-train.04701-of-07168.52682,0,1,14.026200294494627,0.09411668,0.9058833,https://healthjade.com/foods-that-can-lower-your-cholesterol-and-protect-your-heart/
36,170,dummy stance,en.noclean.c4-train.05207-of-07168.134998,0,1,14.01710033416748,0.010044847,0.9899552,https://dlife.com/9-ways-increase-good-hdl-cholesterol/
37,170,dummy stance,en.noclean.c4-train.05503-of-07168.25896,0,1,13.99899959564209,0.0030884955,0.9969116,https://www.doctorshealthpress.com/heart-health-articles/high-cholesterol-articles/natural-remedies-for-high-cholesterol/
38,170,dummy stance,en.noclean.c4-train.02996-of-07168.30326,0,0,13.995100021362305,0.8981665,0.10183351,https://www.helpguide.org/articles/healthy-eating/choosing-healthy-fats.htm
39,170,dummy stance,en.noclean.c4-train.04435-of-07168.43581,0,1,13.991900444030762,0.0046682544,0.9953317,https://eatknowhow.wordpress.com/tag/cholesterol/
40,170,dummy stance,en.noclean.c4-train.06673-of-07168.56642,0,1,13.991399765014648,0.015288569,0.9847114,https://www.omega3.news/2018-08-25-plant-based-omega-3s-found-to-improve-cholesterol-in-people-with-impaired-glucose-metabolism.html
41,170,dummy stance,en.noclean.c4-train.07049-of-07168.66791,0,1,13.988300323486328,0.018350456,0.9816496,http://cholesterol.cureology.com/improve-your-cholesterol/how-to-improve-cholesterol-levels-naturally
42,170,dummy stance,en.noclean.c4-train.02389-of-07168.44242,0,1,13.984299659729004,0.0023860184,0.997614,https://bodybuildingforpros.com/fish-oil-facts-benefits/
43,170,dummy stance,en.noclean.c4-train.04546-of-07168.94610,0,1,13.98169994354248,0.02061036,0.9793896,https://www.waystooptimizehealth.com/blog/category/fat
44,170,dummy stance,en.noclean.c4-train.04107-of-07168.122406,0,1,13.981698989868164,0.0044050957,0.9955949,https://www.onlinepharmacychecker.com/2018/06/natural-remedies-for-high-cholesterol.html
45,170,dummy stance,en.noclean.c4-train.02093-of-07168.67465,0,1,13.976699829101562,0.025251543,0.97474843,https://lowcholesterolfoodsdietplan.com/healthy-fats/what-is-healthy-fats-on-keto.html
46,170,dummy stance,en.noclean.c4-train.07132-of-07168.45787,0,1,13.97410011291504,0.0037140094,0.9962859,https://bubbleox.com/fish-oil-good-us-top-10-health-benefits-fish-oil/
47,170,dummy stance,en.noclean.c4-train.04369-of-07168.139147,0,1,13.973899841308594,0.052212942,0.94778705,https://www.familydoctorcedarpark.com/improving-your-cholesterol-with-diet-and-exercise/
48,170,dummy stance,en.noclean.c4-train.04674-of-07168.115041,0,1,13.965700149536133,0.021878757,0.9781212,https://www.healthline.com/nutrition/krill-oil-benefits
49,170,dummy stance,en.noclean.c4-train.04885-of-07168.31052,0,1,13.96310043334961,0.008141006,0.991859,http://www.wellyourself.com/2009/11/top-5-foods-to-lower-your-cholesterol.html
50,170,dummy stance,en.noclean.c4-train.02756-of-07168.7157,0,1,13.961099624633787,0.0041444483,0.9958555,https://www.householdcity.com/catalog/product/view/id/306/
51,170,dummy stance,en.noclean.c4-train.05987-of-07168.31472,0,1,13.95989990234375,0.0751918,0.9248082,http://www.ancientelementsacupuncture.com/blog/2010/9/6/september-is-cholesterol-awareness-month.html
52,170,dummy stance,en.noclean.c4-train.04783-of-07168.56049,0,1,13.959799766540527,0.006201609,0.9937983,https://hiit-workout.com/cholesterol/do-oats-lower-cholesterol.html
53,170,dummy stance,en.noclean.c4-train.06699-of-07168.114896,0,1,13.94950008392334,0.018994814,0.9810052,http://www.thewisdompost.com/health/cholesterol/reducing-cholesterol/reduce-cholesterol-level-complete-guide/1992
54,170,dummy stance,en.noclean.c4-train.05229-of-07168.83800,0,0,13.943699836730955,0.5362937,0.46370628,http://www.cozyacu.com/blog/archives/02-2019
55,170,dummy stance,en.noclean.c4-train.02715-of-07168.85895,0,1,13.943300247192385,0.34264874,0.65735126,https://hiit-workout.com/cholesterol/can-fish-oil-lower-cholesterol.html
56,170,dummy stance,en.noclean.c4-train.03187-of-07168.87365,0,1,13.939900398254396,0.018249685,0.98175037,http://www.thebenefits.info/benefits-of-fish-oil.html
57,170,dummy stance,en.noclean.c4-train.02375-of-07168.141514,0,1,13.938799858093262,0.12446849,0.8755315,https://www.healthline.com/nutrition/13-foods-that-lower-cholesterol-levels
58,170,dummy stance,en.noclean.c4-train.04458-of-07168.16443,0,1,13.924799919128418,0.0041887215,0.99581134,https://eatknowhow.wordpress.com/tag/ldl/
59,170,dummy stance,en.noclean.c4-train.05077-of-07168.84585,0,0,13.918299674987791,0.5988028,0.40119717,https://www.emed.com.au/something-smells-fishy-antarctic-krill-or-fish-oil/
60,170,dummy stance,en.noclean.c4-train.05098-of-07168.23970,0,1,13.91819953918457,0.09755601,0.902444,https://straightnews.ng/10-natural-ways-lower-cholesterol
61,170,dummy stance,en.noclean.c4-train.03893-of-07168.96131,0,1,13.916099548339844,0.0068715285,0.99312854,https://www.lifehack.org/383624/complete-guide-how-to-lower-cholesterol-naturally
62,170,dummy stance,en.noclean.c4-train.05254-of-07168.96047,0,1,13.912500381469728,0.073739976,0.92626,https://www.reviewzrock.com/omega-3-and-the-many-benefits-of-fish-oil-pills/
63,170,dummy stance,en.noclean.c4-train.05129-of-07168.57814,0,1,13.91189956665039,0.008695278,0.99130476,https://www.askdrray.com/category/omega-3-fatty-acids/
64,170,dummy stance,en.noclean.c4-train.00468-of-07168.68045,0,1,13.911799430847168,0.02303414,0.97696584,https://enutritionservices.wordpress.com/tag/omega-3/
65,170,dummy stance,en.noclean.c4-train.05186-of-07168.85751,0,1,13.903800010681152,0.043325134,0.9566748,https://www.waystooptimizehealth.com/blog/category/heart-health
66,170,dummy stance,en.noclean.c4-train.02875-of-07168.101477,0,1,13.897500038146973,0.0031125236,0.9968875,https://bloodpressureanswered.com/healthy-fats/why-healthy-fats-are-important.html
67,170,dummy stance,en.noclean.c4-train.00104-of-07168.27082,0,1,13.897199630737305,0.05620864,0.94379133,http://blogs.natureshappiness.com/category/omega-fatty-acids/
68,170,dummy stance,en.noclean.c4-train.02641-of-07168.86648,0,1,13.897099494934082,0.003730515,0.99626946,https://www.askdrray.com/category/cholesterol/
69,170,dummy stance,en.noclean.c4-train.06211-of-07168.38507,0,1,13.89389991760254,0.004369245,0.99563074,http://pressplaying.com/health-benefits-of-fish-oil/
70,170,dummy stance,en.noclean.c4-train.06811-of-07168.9055,0,1,13.893600463867188,0.10401965,0.89598036,http://organicjar.com/2012/3317/
71,170,dummy stance,en.noclean.c4-train.01988-of-07168.140322,0,1,13.892900466918944,0.0072568324,0.99274313,http://pressplaying.com/tag/fish-oil-benefits-2/
72,170,dummy stance,en.noclean.c4-train.02802-of-07168.29335,0,1,13.892899513244627,0.0072568324,0.99274313,http://pressplaying.com/tag/health-benefits-of-fish-oil/
73,170,dummy stance,en.noclean.c4-train.05678-of-07168.40792,0,1,13.891900062561035,0.02467248,0.97532755,https://hiit-workout.com/cholesterol/how-can-diet-lower-cholesterol.html
74,170,dummy stance,en.noclean.c4-train.02634-of-07168.38807,0,1,13.888099670410156,0.009520193,0.99047977,https://naturallydaily.com/fish-oil-for-weight-loss/
75,170,dummy stance,en.noclean.c4-train.05638-of-07168.107017,0,1,13.881400108337402,0.018826742,0.9811732,https://lowcholesterolfoodsdietplan.com/healthy-fats/why-are-polyunsaturated-fats-healthy.html
76,170,dummy stance,en.noclean.c4-train.03443-of-07168.34228,0,1,13.877300262451172,0.003452526,0.9965475,http://www.tg.church/glory-house-of-prayer-blogs/my-divine-approachto-wholeness-eating/
77,170,dummy stance,en.noclean.c4-train.03014-of-07168.20769,0,1,13.87720012664795,0.019376101,0.9806239,https://hiit-workout.com/cholesterol/how-does-flaxseed-lower-cholesterol.html
78,170,dummy stance,en.noclean.c4-train.04150-of-07168.24037,0,0,13.875399589538574,0.54382575,0.45617422,https://lowcholesterolfoodsdietplan.com/healthy-fats/what-is-healthy-fats.html
79,170,dummy stance,en.noclean.c4-train.00167-of-07168.52476,0,1,13.87320041656494,0.047416702,0.9525834,https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/cholesterol/art-20045192
80,170,dummy stance,en.noclean.c4-train.06178-of-07168.33951,0,1,13.869500160217283,0.020842213,0.97915775,https://www.diabetesselfmanagement.com/managing-diabetes/complications-prevention/lifestyle-habits-for-lipid-management/
81,170,dummy stance,en.noclean.c4-train.05968-of-07168.27015,0,1,13.869400024414062,0.022726852,0.97727317,http://imace.org/en/about-margarine/glossary/
82,170,dummy stance,en.noclean.c4-train.03659-of-07168.86144,0,1,13.86680030822754,0.003860509,0.99613947,https://www.gardavita.com/omega3q10
83,170,dummy stance,en.noclean.c4-train.06636-of-07168.108294,0,1,13.866700172424316,0.00663649,0.9933635,http://massa-muscular.com/tips-for-lifestyle-change-to-improve-your-cholesterol/
84,170,dummy stance,en.noclean.c4-train.04833-of-07168.14323,0,1,13.865699768066406,0.020493986,0.979506,https://phytonutrients.news/2018-08-25-plant-based-omega-3s-found-to-improve-cholesterol-in-people-with-impaired-glucose-metabolism.html
85,170,dummy stance,en.noclean.c4-train.06378-of-07168.119699,0,1,13.858099937438965,0.017594274,0.9824057,https://superfoods.news/2018-08-25-plant-based-omega-3s-found-to-improve-cholesterol-in-people-with-impaired-glucose-metabolism.html
86,170,dummy stance,en.noclean.c4-train.03367-of-07168.114128,0,1,13.857399940490724,0.0035534443,0.99644655,https://www.eskimo3.ie/heart-health%EF%BB%BF/
87,170,dummy stance,en.noclean.c4-train.03216-of-07168.134581,0,1,13.849900245666504,0.014728185,0.9852718,https://m.wikihow.health/Get-Bad-Cholesterol-Down
88,170,dummy stance,en.noclean.c4-train.02534-of-07168.46349,0,1,13.84850025177002,0.001681245,0.9983188,https://www.homenaturalcures.com/angina-home-remedy-cure-treatment/
89,170,dummy stance,en.noclean.c4-train.02721-of-07168.140407,0,1,13.847399711608888,0.07475526,0.9252447,https://www.healthline.com/health/food-nutrition/krill-oil-vs-fish-oil
90,170,dummy stance,en.noclean.c4-train.03487-of-07168.27711,0,1,13.846500396728516,0.0076133236,0.9923867,https://www.nyoooz.com/features/lifestyle/lifestyle-changes-for-better-cardiac-health--can-fish-oil-supplements-help.html/1710/
91,170,dummy stance,en.noclean.c4-train.02198-of-07168.63947,0,0,13.84469985961914,0.9858181,0.014181963,https://www.stemjar.com/health-fish-oil-benefits/
92,170,dummy stance,en.noclean.c4-train.07015-of-07168.37534,0,1,13.842599868774414,0.016680222,0.9833198,http://www.currenthealtharticles.net/fish-oil-for-dogs-can-i-give-my-dog-fish-oil/
93,170,dummy stance,en.noclean.c4-train.04239-of-07168.122015,0,1,13.841300010681152,0.011400106,0.9885999,https://www.thehealthsuccesssite.com/fish-oil-for-cardiovascular-health-cholesterol-readings-explained.html
94,170,dummy stance,en.noclean.c4-train.01180-of-07168.5827,0,1,13.828700065612791,0.017925518,0.98207444,https://lowcholesterolfoodsdietplan.com/healthy-fats/how-many-healthy-fats-per-day.html
95,170,dummy stance,en.noclean.c4-train.06153-of-07168.130483,0,1,13.827400207519531,0.025415847,0.9745841,https://www.cholesterolmedicationsguide.com/diets/cholesterol-diet-plan/
96,170,dummy stance,en.noclean.c4-train.03193-of-07168.56973,0,1,13.826299667358398,0.004298286,0.99570173,https://www.naturalnews.com/2018-10-01-omega-3s-are-one-of-the-easiest-ways-to-improve-your-cholesterol-levels.html
97,170,dummy stance,en.noclean.c4-train.05220-of-07168.145850,0,1,13.82229995727539,0.024407053,0.975593,https://lowcholesterolfoodsdietplan.com/healthy-fats/of-the-following-which-are-considered-healthy-fats.html
98,170,dummy stance,en.noclean.c4-train.02252-of-07168.127501,0,1,13.819700241088867,0.0036847778,0.9963153,https://www.xtendhealthasia.com/Xtend-Life-Omega-3-Premium-Fish-Oil-For-Mood-Heart-Cholesterol-And-Sleep-Review.html
99,170,dummy stance,en.noclean.c4-train.06894-of-07168.120869,0,1,13.818499565124512,0.015810873,0.9841891,https://lowcholesterolfoodsdietplan.com/healthy-fats/what-healthy-fats-to-eat-on-keto-diet.html
100,170,dummy stance,en.noclean.c4-train.01867-of-07168.14520,0,1,13.81429958343506,0.01299977,0.9870003,https://allremedies.com/foods-for-clean-arteries/
101,170,dummy stance,en.noclean.c4-train.01144-of-07168.133701,0,1,13.813899993896484,0.45743456,0.5425654,https://bloodpressureanswered.com/healthy-fats/is-healthy-fats-good-for-you.html
102,170,dummy stance,en.noclean.c4-train.03148-of-07168.18225,0,1,13.81350040435791,0.07844052,0.9215595,https://www.go-with-us.de/pure-krill-oil-review-work-fish-oil-vs-krill-oil/
103,170,dummy stance,en.noclean.c4-train.00240-of-07168.42117,0,0,13.812199592590332,0.63474613,0.36525393,https://lifestreamgroup.com/zh-cn/perfect-krill-p-487.html
104,170,dummy stance,en.noclean.c4-train.04937-of-07168.76879,0,1,13.809399604797363,0.048035353,0.9519647,https://perfectketo.com/krill-oil-benefits/
105,170,dummy stance,en.noclean.c4-train.05032-of-07168.79351,0,1,13.80929946899414,0.12016576,0.87983423,https://www.waystooptimizehealth.com/blog/category/heart-disease
106,170,dummy stance,en.noclean.c4-train.02046-of-07168.66790,0,1,13.80869960784912,0.0061886106,0.9938114,https://vitallivinglife.com/2018/08/21/the-ultimate-guide-to-cholesterol-getting-to-know-the-good-the-bad-and-the-ugly-about-your-cholesterol-how-to-lower-your-cholesterol-naturally/
107,170,dummy stance,en.noclean.c4-train.05066-of-07168.4565,0,1,13.804499626159668,0.034345403,0.9656546,https://findpulse.com/questions-triglycerides-fish-oil/
108,170,dummy stance,en.noclean.c4-train.02376-of-07168.57268,0,1,13.798299789428713,0.017577162,0.9824228,https://safebeat.org/cardiac/heart_health/supplements_for_a_healthy_heart/
109,170,dummy stance,en.noclean.c4-train.02489-of-07168.101357,0,1,13.79360008239746,0.008559258,0.9914408,https://www.fitwirr.com/health/tips/fish-oil-omega-3-fatty-acids
110,170,dummy stance,en.noclean.c4-train.00786-of-07168.131590,0,1,13.789899826049805,0.00946328,0.99053675,https://www.healthy-oil-planet.com/emu-oil-cholesterol.html
111,170,dummy stance,en.noclean.c4-train.06256-of-07168.93098,0,1,13.789299964904783,0.03498887,0.9650111,http://willardsfarmzlt.ml/vihyg/research-on-cholesterol-syly.php
112,170,dummy stance,en.noclean.c4-train.05605-of-07168.30396,0,1,13.78499984741211,0.017695084,0.98230493,https://nybc.wordpress.com/tag/fish-oil/
113,170,dummy stance,en.noclean.c4-train.07130-of-07168.106289,0,0,13.782999992370604,0.86691296,0.13308698,https://bloodpressureanswered.com/healthy-fats/can-healthy-fats-increase-breast-size.html
114,170,dummy stance,en.noclean.c4-train.05404-of-07168.52781,0,1,13.78279972076416,0.026889747,0.9731102,http://goodhealthsa.co.za/health-articles/article/whats-all-the-fuss-about-fish-oil
