,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,158,dummy stance,en.noclean.c4-train.04032-of-07168.44989,0,0,11.402600288391112,0.9974872,0.0025128268,http://sfsbm.org/wiki2/index.php?title=Vaccines
1,158,dummy stance,en.noclean.c4-train.05206-of-07168.141037,0,1,11.39109992980957,0.36831263,0.6316874,http://vaccinationdecisions.net/vaccines-and-autism/
2,158,dummy stance,en.noclean.c4-train.05184-of-07168.56038,0,0,11.390000343322754,0.9993728,0.00062720326,http://tropiweb.tk/case-study-autism-and-vaccines-678508.html
3,158,dummy stance,en.noclean.c4-train.05496-of-07168.82512,0,0,11.378700256347656,0.99916255,0.000837401,https://vaxopedia.org/2017/05/07/about-those-research-papers-supporting-the-vaccineautism-link/
4,158,dummy stance,en.noclean.c4-train.01665-of-07168.25263,0,0,11.371800422668455,0.9899526,0.010047373,https://meld.de/search?tag=autism
5,158,dummy stance,en.noclean.c4-train.04118-of-07168.133793,0,0,11.37179946899414,0.9899526,0.010047373,https://meld.de/search?tag=Autism
6,158,dummy stance,en.noclean.c4-train.07092-of-07168.91821,0,1,11.37049961090088,0.3748871,0.62511283,http://www.navigate3d.no/mbbs22/forums/thread-view.asp?tid=1774&amp;start=1
7,158,dummy stance,en.noclean.c4-train.02167-of-07168.35376,0,0,11.366900444030762,0.99857616,0.0014238551,https://www.skepticalraptor.com/skepticalraptorblog.php/nvicp-cases-used-by-anti-vaccine-autism/
8,158,dummy stance,en.noclean.c4-train.03986-of-07168.82079,0,0,11.366399765014648,0.8383438,0.16165622,https://lizditz.typepad.com/i_speak_of_dreams/2018/09/that-list-that-starts-there-is-no-science-that-shows-vaccines-may-cause-autism-except-in-all-these-g.html
9,158,dummy stance,en.noclean.c4-train.00305-of-07168.133278,0,0,11.364100456237791,0.9217674,0.07823256,https://lizditz.typepad.com/i_speak_of_dreams/2018/week38/index.html
10,158,dummy stance,en.noclean.c4-train.04111-of-07168.144350,0,1,11.36139965057373,0.16731346,0.8326866,https://vaccinechoicecanada.com/health-risks/autism/
11,158,dummy stance,en.noclean.c4-train.00650-of-07168.141891,0,1,11.359000205993652,0.3748871,0.62511283,http://www.navigate3d.no/mbbs22/forums/thread-view.asp?tid=1774&start=1
12,158,dummy stance,en.noclean.c4-train.02212-of-07168.117834,0,0,11.348400115966797,0.999283,0.0007169822,http://www.skepticalraptor.com/skepticalraptorblog.php/vaccines-and-autism-linked-best-scientific-studies/
13,158,dummy stance,en.noclean.c4-train.04170-of-07168.134037,0,0,11.34409999847412,0.88816226,0.11183779,https://meld.de/search?tag=Vaccines
14,158,dummy stance,en.noclean.c4-train.05929-of-07168.143087,0,0,11.34060001373291,0.99642926,0.0035707024,https://skepticalinquirer.org/2017/05/vaccines_autism_and_the_promotion_of_irrelevant_research_a_science-pseudosc/?/si/show/vaccines_autism_and_the_promotion_of_irrelevant_research_a_science-pseudosc
