,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,155,dummy stance,en.noclean.c4-train.03589-of-07168.49918,0,0,14.576199531555176,0.99956256,0.00043737126,https://www.verywellhealth.com/can-wd-40-really-help-arthritis-189148
1,155,dummy stance,en.noclean.c4-train.03031-of-07168.26118,0,0,14.315899848937988,0.99972564,0.00027431783,https://wd40.co.uk/maintenance-monday/can-wd-40-help-arthritis-stiff-joints/
2,155,dummy stance,en.noclean.c4-train.00141-of-07168.80085,0,0,14.040499687194824,0.9995664,0.00043358785,https://www.todolosolido.info/georgia/wd40-joint-pain-relief593.pdf
3,155,dummy stance,en.noclean.c4-train.06846-of-07168.127145,0,0,13.590100288391112,0.9999001,9.990469e-05,https://www.wd40.com/cool-stuff/myths-legends-fun-facts
4,155,dummy stance,en.noclean.c4-train.05902-of-07168.56641,0,0,13.422300338745115,0.5772983,0.42270175,http://erayn3.com/facts-versus-myths-about-wd-40/
5,155,dummy stance,en.noclean.c4-train.02651-of-07168.47615,0,0,13.37660026550293,0.95576215,0.044237845,https://openrheumatologyjournal.com/VOLUME/2/PAGE/44/FULLTEXT/
6,155,dummy stance,en.noclean.c4-train.04636-of-07168.97432,0,0,13.376599311828612,0.95576215,0.044237845,https://openrheumatologyjournal.com/VOLUME/2/PAGE/44/
7,155,dummy stance,en.noclean.c4-train.00961-of-07168.86416,0,1,13.31149959564209,0.1579799,0.84202003,https://hekim.pro/diseases/here-are-the-strangest-home-remedies-for-arthritis.html
8,155,dummy stance,en.noclean.c4-train.00907-of-07168.136810,0,0,13.243800163269045,0.7634601,0.23653987,https://sawmillcreek.org/archive/index.php/t-151042.html?s=530f4eea9c564231000ca441d35f8965
9,155,dummy stance,en.noclean.c4-train.02604-of-07168.66929,0,1,13.195799827575684,0.39847684,0.60152316,https://wd40.co.uk/maintenance-monday/
10,155,dummy stance,en.noclean.c4-train.01580-of-07168.110023,0,1,13.168899536132812,0.03376795,0.966232,http://usesforeverydaythings.com/category/WD-40/
11,155,dummy stance,en.noclean.c4-train.01239-of-07168.139797,0,0,13.046899795532228,0.9271026,0.072897375,https://ssl.instructables.com/id/Unusual-Uses-for-WD-40/
12,155,dummy stance,en.noclean.c4-train.03554-of-07168.123616,0,1,13.01389980316162,0.46845412,0.5315459,https://www.lifehacker.co.uk/2014/06/28/40-weird-wonderful-uses-wd-40
13,155,dummy stance,en.noclean.c4-train.04074-of-07168.28255,0,0,12.964799880981444,0.9995797,0.00042023513,https://www.rd.com/home/improvement/when-not-to-use-wd-40/
14,155,dummy stance,en.noclean.c4-train.03696-of-07168.113682,0,1,12.905099868774414,0.15337868,0.8466213,https://martin-schweiger.com/bauenbuildenundessenzubereiten/51-nutzliche-dinge-die-man-mit-wd-40-tun-kann/
15,155,dummy stance,en.noclean.c4-train.04526-of-07168.71574,0,0,12.887800216674805,0.62779266,0.3722073,https://www.amoils.com/health-blog/32-safer-uses-for-wd-40/
16,155,dummy stance,en.noclean.c4-train.05858-of-07168.89193,0,1,12.789299964904783,0.35844657,0.6415534,https://www.missinformationblog.com/household-uses-for-wd-40/
17,155,dummy stance,en.noclean.c4-train.02403-of-07168.46710,0,1,12.70580005645752,0.15025851,0.84974146,https://www.kamelotrose.com/tips-ideas-hints--and-such/archives/09-2018
18,155,dummy stance,en.noclean.c4-train.05517-of-07168.111411,0,1,12.660900115966797,0.28183576,0.71816427,http://forum.studebakerdriversclub.com/archive/index.php/t-109271.html?s=91f6484625e54032d7729535f242981a
19,155,dummy stance,en.noclean.c4-train.04170-of-07168.99582,0,0,12.644700050354004,0.9667859,0.033214115,https://bmcmedinformdecismak.biomedcentral.com/articles/10.1186/1472-6947-14-59
20,155,dummy stance,en.noclean.c4-train.00800-of-07168.98603,0,0,12.618300437927246,0.8596003,0.14039971,https://article.wn.com/view/2019/04/15/Public_radio_s_WHYY_buys_Billy_Penn_news_site/
